id,/geo.Geo/Nearby,/rate.Rate/GetRates,/search.Search/Nearby,HTTP GET /hotels,startTime,total,/recommendation.Recommendation/GetRecommendations,memcached_get_profile,/profile.Profile/GetProfiles,HTTP GET /recommendations,/reservation.Reservation/CheckAvailability,memcached_get_multi_rate,memcached_capacity_get_multi_number,memcached_reserve_get_multi_number,pattern
0029d597d1bc6bf1,3994.0,171.0,199.0,317178.0,2025-10-07 00:12:36.815233,634641,0.0,0.0,0.0,0.0,0101001111
000a3126bf409336,0.0,0.0,0.0,0.0,2025-10-07 00:12:14.349878,2539380,309.0,443352.0,467884.0,801831.0,1010110011
013e6208d00a7eb8,0.0,0.0,0.0,0.0,2025-10-07 00:11:46.202341,1644696,174.0,33525.0,440342.0,440439.0,1010110011
01383852ef7ec689,52.0,5619.0,5658.0,382530.0,2025-10-07 00:12:26.128783,776325,0.0,0.0,0.0,0.0,0101001111
00862885286da8fc,0.0,0.0,0.0,0.0,2025-10-07 00:12:18.930084,2372032,74.0,187632.0,349741.0,836344.0,1010110011
01247afa0c4dc5ba,0.0,0.0,0.0,0.0,2025-10-07 00:12:23.018488,4315745,47.0,596780.0,879110.0,1278799.0,1010110011
00c6ba847e11976c,22.0,210.0,474580.0,476842.0,2025-10-07 00:12:18.274800,954156,0.0,0.0,0.0,0.0,0101001111
00072271f1e723eb,0.0,0.0,0.0,0.0,2025-10-07 00:12:40.678556,3141641,262066.0,10077.0,1298550.0,1298699.0,1010110011
00ccfe65242a35c2,10.0,592.0,497685.0,501703.0,2025-10-07 00:12:17.070329,1004556,0.0,0.0,0.0,0.0,0101001111
003c4cb64d3e1174,54.0,195.0,213.0,476084.0,2025-10-07 00:12:36.295072,952512,0.0,0.0,0.0,0.0,0101001111
012f6e47b1625c48,0.0,0.0,0.0,0.0,2025-10-07 00:12:16.496732,48306,71.0,2772.0,14144.0,14251.0,1010110011
0084036071cb4354,71.0,142.0,522144.0,572114.0,2025-10-07 00:12:00.815254,1144535,0.0,0.0,0.0,0.0,0101001111
00f32dae9fd4f2e0,2753.0,4800.0,340411.0,343235.0,2025-10-07 00:11:50.701612,696025,0.0,0.0,0.0,0.0,0101001111
01298dfc039111fc,21.0,297.0,1168251.0,1176624.0,2025-10-07 00:12:35.427775,2353863,0.0,0.0,0.0,0.0,0101001111
013aa1db341ff79c,0.0,0.0,0.0,0.0,2025-10-07 00:11:47.005255,861999,3120.0,168292.0,171441.0,259612.0,1010110011
0026b1757b339546,0.0,0.0,0.0,0.0,2025-10-07 00:12:19.926635,1084392,50007.0,209800.0,282289.0,282436.0,1010110011
00f4b1bce16c2e00,71.0,912.0,649191.0,695237.0,2025-10-07 00:11:59.660092,1394633,0.0,0.0,0.0,0.0,0101001111
00db5fc76185f4d5,4133.0,1540.0,1568.0,2107425.0,2025-10-07 00:11:39.943916,4218016,0.0,0.0,0.0,0.0,0101001111
011d696e0a20a7ca,56.0,138.0,10452.0,13202.0,2025-10-07 00:12:28.614300,26726,0.0,0.0,0.0,0.0,0101001111
000e718eaf4af4ed,0.0,0.0,0.0,0.0,2025-10-07 00:12:18.022107,914639,34.0,11372.0,224082.0,233293.0,1010110011
00ac12d29dda0a34,22.0,283.0,473.0,259170.0,2025-10-07 00:12:37.380395,518940,0.0,0.0,0.0,0.0,0101001111
00f4789bd749bf1d,3486.0,1079.0,1113.0,618843.0,2025-10-07 00:11:43.635246,1239879,0.0,0.0,0.0,0.0,0101001111
00eafa6cf24d5fd7,0.0,0.0,0.0,0.0,2025-10-07 00:12:11.157859,658578,66748.0,85599.0,176854.0,176947.0,1010110011
012127d1ae392aab,2658.0,1229.0,1299.0,1073160.0,2025-10-07 00:12:35.583037,2148798,0.0,0.0,0.0,0.0,0101001111
01234d0249a9c1c2,0.0,0.0,0.0,0.0,2025-10-07 00:11:56.980069,718789,128402.0,34783.0,163207.0,196091.0,1010110011
007384b305dd38a8,0.0,0.0,0.0,0.0,2025-10-07 00:11:43.580304,1596597,285.0,264909.0,480644.0,480741.0,1010110011
009ef523efc0e0aa,0.0,0.0,0.0,0.0,2025-10-07 00:12:33.131244,1518257,308.0,236291.0,414924.0,421561.0,1010110011
0073cddfeaaf9029,272.0,373.0,81475.0,86237.0,2025-10-07 00:12:16.618019,173442,0.0,0.0,0.0,0.0,0101001111
012885b669642ff8,0.0,0.0,0.0,0.0,2025-10-07 00:12:21.640776,1700159,398512.0,12407.0,438990.0,439137.0,1010110011
0128e6b0d37db4c4,0.0,0.0,0.0,0.0,2025-10-07 00:11:40.754895,1578250,126.0,166727.0,209899.0,579311.0,1010110011
00c1ae4f1f5fedd0,5.0,784.0,870372.0,878549.0,2025-10-07 00:12:31.577033,1758640,0.0,0.0,0.0,0.0,0101001111
00553ad093df1309,8721.0,1365.0,1491.0,1127949.0,2025-10-07 00:11:56.647711,2258674,0.0,0.0,0.0,0.0,0101001111
0065b7bf02d640ef,4935.0,233.0,122858.0,127850.0,2025-10-07 00:11:51.887803,256208,0.0,0.0,0.0,0.0,0101001111
006217b00b967c28,509604.0,905.0,682125.0,1191790.0,2025-10-07 00:11:45.439794,2385351,0.0,0.0,0.0,0.0,0101001111
00ba6b6b9b4f4eca,0.0,0.0,0.0,0.0,2025-10-07 00:12:10.345728,2571927,70.0,606409.0,632720.0,653303.0,1010110011
0070922d628fc5df,0.0,0.0,0.0,0.0,2025-10-07 00:12:26.238181,2711388,628494.0,39379.0,667892.0,687923.0,1010110011
006adefb454a5cb0,0.0,0.0,0.0,0.0,2025-10-07 00:11:53.389465,251206,37539.0,22222.0,59781.0,65792.0,1010110011
00a421ac3ae7589e,0.0,0.0,0.0,0.0,2025-10-07 00:11:55.445748,1612360,358097.0,33178.0,391319.0,414830.0,1010110011
01406f02a4ccd752,0.0,0.0,0.0,0.0,2025-10-07 00:12:07.001725,189518,162.0,7226.0,37495.0,57565.0,1010110011
01464319a34871ad,0.0,0.0,0.0,0.0,2025-10-07 00:12:02.973722,1065276,119.0,20298.0,203254.0,329431.0,1010110011
008710867e0cf6b4,5491.0,526.0,4647521.0,4653065.0,2025-10-07 00:12:36.474054,9307208,0.0,0.0,0.0,0.0,0101001111
00c7d607c94103de,0.0,0.0,0.0,0.0,2025-10-07 00:12:08.204092,355707,61.0,77034.0,82960.0,94927.0,1010110011
009890f5a50d6b73,178.0,3317.0,1951208.0,1954092.0,2025-10-07 00:12:03.857208,3914944,0.0,0.0,0.0,0.0,0101001111
0055eca984e37f9c,4122.0,1523.0,1599.0,366549.0,2025-10-07 00:11:59.953086,736117,0.0,0.0,0.0,0.0,0101001111
00117f394d67bc0b,0.0,0.0,0.0,0.0,2025-10-07 00:11:59.953719,1747699,54.0,243702.0,553198.0,553445.0,1010110011
0086e8f31115f573,0.0,0.0,0.0,0.0,2025-10-07 00:12:04.663892,2365316,304736.0,276511.0,581280.0,601415.0,1010110011
0138e85c4921bb03,0.0,0.0,0.0,0.0,2025-10-07 00:11:47.777420,5201754,890814.0,111161.0,1598595.0,1598836.0,1010110011
01295178375a2d6e,186.0,401.0,1164752.0,1172358.0,2025-10-07 00:11:56.854375,2345679,0.0,0.0,0.0,0.0,0101001111
009f3835fc3b44e5,24.0,1141.0,850912.0,859883.0,2025-10-07 00:12:38.648004,1722084,0.0,0.0,0.0,0.0,0101001111
009e70ebb59d5575,3142.0,3178.0,1989009.0,1992287.0,2025-10-07 00:11:41.682629,3990918,0.0,0.0,0.0,0.0,0101001111
00c2d2a62e5087ab,10.0,294.0,345536.0,347549.0,2025-10-07 00:12:31.233663,695770,0.0,0.0,0.0,0.0,0101001111
00d9572d77d335c9,62.0,173.0,922486.0,1182855.0,2025-10-07 00:11:46.664331,2366059,0.0,0.0,0.0,0.0,0101001111
00d137d1f3dfda05,2871.0,202.0,1061.0,177774.0,2025-10-07 00:12:10.577111,356765,0.0,0.0,0.0,0.0,0101001111
00711abb353a3313,0.0,0.0,0.0,0.0,2025-10-07 00:12:27.647814,675084,44901.0,40604.0,251855.0,252067.0,1010110011
002c3c480cbdcc89,2528.0,260.0,298.0,19468.0,2025-10-07 00:12:28.723645,39537,0.0,0.0,0.0,0.0,0101001111
00e7caab8c70f11a,10.0,599.0,499830.0,504831.0,2025-10-07 00:12:10.294897,1010738,0.0,0.0,0.0,0.0,0101001111
0039657d43aa084c,27.0,1860.0,783080.0,786409.0,2025-10-07 00:12:36.074125,1576501,0.0,0.0,0.0,0.0,0101001111
0060748d096639f7,4007.0,1233.0,120255.0,124330.0,2025-10-07 00:11:49.235111,251168,0.0,0.0,0.0,0.0,0101001111
00886be260f12dd3,11.0,415.0,465.0,812842.0,2025-10-07 00:12:04.702080,1626496,0.0,0.0,0.0,0.0,0101001111
0060f1013d4ea059,14.0,102.0,905918.0,944307.0,2025-10-07 00:11:42.851162,1888776,0.0,0.0,0.0,0.0,0101001111
000fa3bcdc8793b2,11.0,2521.0,2696.0,574456.0,2025-10-07 00:11:44.485035,1154055,0.0,0.0,0.0,0.0,0101001111
010540a3827b07a6,0.0,0.0,0.0,0.0,2025-10-07 00:12:07.193526,39751,29.0,2113.0,7751.0,12177.0,1010110011
000197ee54b180dc,106.0,1186.0,408034.0,414038.0,2025-10-07 00:12:06.216739,830488,0.0,0.0,0.0,0.0,0101001111
00bfe0314dfff1ea,5695.0,1312.0,643940.0,649725.0,2025-10-07 00:11:57.865591,1302185,0.0,0.0,0.0,0.0,0101001111
00bf434db9de9041,0.0,0.0,0.0,0.0,2025-10-07 00:12:22.948292,3495165,70.0,372037.0,658810.0,1088796.0,1010110011
00eaaeaccd76d204,20.0,12871.0,12889.0,1544407.0,2025-10-07 00:11:55.594390,3114073,0.0,0.0,0.0,0.0,0101001111
00a2417f684d894d,6.0,2781.0,2871.0,2875344.0,2025-10-07 00:11:38.448736,5756216,0.0,0.0,0.0,0.0,0101001111
0124a162d88c2167,0.0,0.0,0.0,0.0,2025-10-07 00:12:40.126815,2537852,73050.0,231547.0,304638.0,963971.0,1010110011
01344e0e3c169dcc,0.0,0.0,0.0,0.0,2025-10-07 00:12:07.979703,223058,40645.0,5588.0,46251.0,65286.0,1010110011
006edde961c35274,22.0,8630.0,8768.0,411724.0,2025-10-07 00:12:33.164214,840768,0.0,0.0,0.0,0.0,0101001111
006daea2e7ee7e6a,0.0,0.0,0.0,0.0,2025-10-07 00:12:22.429605,785644,5342.0,179780.0,207558.0,207708.0,1010110011
00a71fd0728c2d1d,0.0,0.0,0.0,0.0,2025-10-07 00:11:47.827099,6591307,900018.0,472390.0,1923063.0,1923350.0,1010110011
009e1489e9c2ff39,0.0,0.0,0.0,0.0,2025-10-07 00:12:38.101674,89177,106.0,1409.0,29889.0,30346.0,1010110011
01325aef36b38b67,0.0,0.0,0.0,0.0,2025-10-07 00:11:40.181639,272511,162.0,14809.0,62788.0,73440.0,1010110011
00b36987a41f3624,2644.0,286.0,233303.0,236010.0,2025-10-07 00:12:24.436838,472598,0.0,0.0,0.0,0.0,0101001111
00ed27b7f6dc78c5,0.0,0.0,0.0,0.0,2025-10-07 00:12:32.501299,958796,273.0,41021.0,331297.0,331643.0,1010110011
012922ab429fd86d,0.0,0.0,0.0,0.0,2025-10-07 00:11:45.363747,2136776,171462.0,100724.0,795910.0,796216.0,1010110011
00a48b7f9052bacb,11.0,625.0,654.0,175662.0,2025-10-07 00:11:51.768026,352548,0.0,0.0,0.0,0.0,0101001111
00ff4805d665cf77,9978.0,185.0,311637.0,321702.0,2025-10-07 00:12:23.578157,643765,0.0,0.0,0.0,0.0,0101001111
00fa4739d2313c8a,136.0,380.0,922185.0,925481.0,2025-10-07 00:11:42.901156,1851848,0.0,0.0,0.0,0.0,0101001111
005e04416c490667,168.0,420.0,566446.0,620545.0,2025-10-07 00:12:22.894368,1242129,0.0,0.0,0.0,0.0,0101001111
00d525e4fb932779,0.0,0.0,0.0,0.0,2025-10-07 00:12:31.549566,1974327,67.0,195235.0,417058.0,570119.0,1010110011
006f4e296702c8ce,0.0,0.0,0.0,0.0,2025-10-07 00:11:49.952162,1580642,61.0,194381.0,511753.0,512227.0,1010110011
00570ea4f8043179,0.0,0.0,0.0,0.0,2025-10-07 00:12:30.164111,338271,69072.0,3825.0,94388.0,97957.0,1010110011
011a1a7dbde1dfe1,31.0,1253.0,278279.0,285917.0,2025-10-07 00:11:53.585250,574368,0.0,0.0,0.0,0.0,0101001111
00d9f2a0d751f7cb,26.0,1206.0,135577.0,138749.0,2025-10-07 00:11:49.200685,279964,0.0,0.0,0.0,0.0,0101001111
0018fa1169bfd5c8,6396.0,728.0,1164800.0,1171285.0,2025-10-07 00:11:56.848204,2344135,0.0,0.0,0.0,0.0,0101001111
00b65d5ad5bede77,0.0,0.0,0.0,0.0,2025-10-07 00:12:36.892145,27812,4728.0,623.0,8469.0,8584.0,1010110011
012db99a2b22e12e,0.0,0.0,0.0,0.0,2025-10-07 00:12:03.987000,306753,52141.0,15675.0,67837.0,85603.0,1010110011
00a03bdf4c45c44c,5.0,373.0,2726381.0,2951589.0,2025-10-07 00:11:38.911582,5904031,0.0,0.0,0.0,0.0,0101001111
01148f80f16d56ff,3020.0,303.0,382.0,106564.0,2025-10-07 00:12:08.528419,213721,0.0,0.0,0.0,0.0,0101001111
0004e80c20f582be,15.0,949.0,347797.0,352806.0,2025-10-07 00:11:48.774382,707525,0.0,0.0,0.0,0.0,0101001111
005737e9ef1bcb23,5712.0,7122.0,112402.0,118222.0,2025-10-07 00:11:59.916453,250754,0.0,0.0,0.0,0.0,0101001111
005401dc0f00af7f,17.0,1180.0,271127.0,289167.0,2025-10-07 00:12:04.682486,580745,0.0,0.0,0.0,0.0,0101001111
003f799e03feceb1,0.0,0.0,0.0,0.0,2025-10-07 00:12:18.136224,1412866,221.0,223919.0,355184.0,355309.0,1010110011
00e6e30d155662d9,31.0,4612.0,1079510.0,1401227.0,2025-10-07 00:11:49.951696,2811672,0.0,0.0,0.0,0.0,0101001111
01469a5d5cdd1d2a,0.0,0.0,0.0,0.0,2025-10-07 00:12:34.499157,5409023,51.0,242545.0,1240895.0,1463758.0,1010110011
0129212d38b2a7df,51.0,200.0,231.0,452314.0,2025-10-07 00:12:26.376502,905064,0.0,0.0,0.0,0.0,0101001111
010ed3c8f26d085d,1320662.0,92.0,1247283.0,2568111.0,2025-10-07 00:11:54.467991,5136313,0.0,0.0,0.0,0.0,0101001111
00fdf3b2259e685d,11047.0,157.0,717061.0,728193.0,2025-10-07 00:12:08.962756,1456808,0.0,0.0,0.0,0.0,0101001111
00ef4a4506de64d3,1296.0,3389.0,193291.0,564676.0,2025-10-07 00:11:50.214386,1137384,0.0,0.0,0.0,0.0,0101001111
00026d42d2a17cc6,0.0,0.0,0.0,0.0,2025-10-07 00:12:34.530578,3442255,772850.0,5293.0,778160.0,943083.0,1010110011
008a60b7e0762259,0.0,0.0,0.0,0.0,2025-10-07 00:11:47.661981,5972913,893778.0,254820.0,1837528.0,1837796.0,1010110011
011d5dba0edef313,2914.0,943.0,598943.0,602007.0,2025-10-07 00:11:52.862769,1205922,0.0,0.0,0.0,0.0,0101001111
005cadb9ea8c6d5a,0.0,0.0,0.0,0.0,2025-10-07 00:11:39.985232,608103,28.0,87688.0,159834.0,160083.0,1010110011
0010775d49467383,0.0,0.0,0.0,0.0,2025-10-07 00:12:07.476491,1719144,20828.0,390259.0,411145.0,448907.0,1010110011
0124ba26c13f64da,0.0,0.0,0.0,0.0,2025-10-07 00:11:56.066038,1584963,36851.0,263420.0,492123.0,492213.0,1010110011
005fa227c7f3588f,134.0,378.0,25310.0,29980.0,2025-10-07 00:12:40.105507,60813,0.0,0.0,0.0,0.0,0101001111
0103a0166b1e6746,6154.0,1270.0,740332.0,746579.0,2025-10-07 00:11:49.652683,1495704,0.0,0.0,0.0,0.0,0101001111
00cced542c4613d8,0.0,0.0,0.0,0.0,2025-10-07 00:11:44.129993,124649,23.0,2377.0,26450.0,35950.0,1010110011
00888452b1d0f1e5,0.0,0.0,0.0,0.0,2025-10-07 00:12:39.471876,28785,2944.0,2348.0,8995.0,9090.0,1010110011
00fc8d0c52483ac5,3832.0,3368.0,511430.0,515340.0,2025-10-07 00:12:07.604292,1037394,0.0,0.0,0.0,0.0,0101001111
001e2391e9c066e2,7244.0,629.0,416430.0,423747.0,2025-10-07 00:12:23.379430,848773,0.0,0.0,0.0,0.0,0101001111
00d4213c8c1ac3c4,0.0,0.0,0.0,0.0,2025-10-07 00:12:30.659761,28885,168.0,922.0,9585.0,9690.0,1010110011
003143a7a0ab3b39,108.0,2444.0,692457.0,706529.0,2025-10-07 00:12:33.397351,1418010,0.0,0.0,0.0,0.0,0101001111
00a28785a209f992,21.0,6374.0,609205.0,612827.0,2025-10-07 00:12:07.443092,1238704,0.0,0.0,0.0,0.0,0101001111
00b5919a4be34f2e,22.0,3575.0,3674.0,472779.0,2025-10-07 00:12:27.780811,952727,0.0,0.0,0.0,0.0,0101001111
00031f51e83ebe1f,5176.0,165.0,145380.0,150615.0,2025-10-07 00:12:39.721271,301543,0.0,0.0,0.0,0.0,0101001111
00543d14f5265449,36731.0,360.0,379.0,1443596.0,2025-10-07 00:11:46.659207,2887903,0.0,0.0,0.0,0.0,0101001111
003b4a892dfb3088,5878.0,87.0,58942.0,64900.0,2025-10-07 00:12:29.431087,130044,0.0,0.0,0.0,0.0,0101001111
0124f75d61774ed9,17.0,920.0,689798.0,698137.0,2025-10-07 00:12:05.669334,1398094,0.0,0.0,0.0,0.0,0101001111
006a21c58953a5f6,2044.0,172.0,10650.0,12786.0,2025-10-07 00:12:28.671050,25883,0.0,0.0,0.0,0.0,0101001111
004c267556c93c35,71.0,307.0,422263.0,430282.0,2025-10-07 00:12:11.573740,861211,0.0,0.0,0.0,0.0,0101001111
010c8f804a377310,23.0,668.0,1097044.0,1102814.0,2025-10-07 00:11:56.180491,2206976,0.0,0.0,0.0,0.0,0101001111
01317491d6304034,320088.0,123.0,1611084.0,1931290.0,2025-10-07 00:11:40.647877,3862807,0.0,0.0,0.0,0.0,0101001111
0016ef3011f2597f,0.0,0.0,0.0,0.0,2025-10-07 00:12:20.926180,1991083,162.0,2215.0,740171.0,740440.0,1010110011
00b6006641cb4a05,0.0,0.0,0.0,0.0,2025-10-07 00:11:53.916514,631990,2741.0,149055.0,151817.0,164223.0,1010110011
00d3f86e2f1976d7,21.0,640.0,682.0,715588.0,2025-10-07 00:11:59.663574,1432423,0.0,0.0,0.0,0.0,0101001111
0061668059f4553e,0.0,0.0,0.0,0.0,2025-10-07 00:11:54.357768,2249330,127536.0,90100.0,906847.0,907123.0,1010110011
0104514873b156d4,2217.0,555.0,641.0,702987.0,2025-10-07 00:11:53.892845,1407039,0.0,0.0,0.0,0.0,0101001111
009ad1f096d2a4b1,0.0,0.0,0.0,0.0,2025-10-07 00:11:46.446237,2593132,189.0,372480.0,656483.0,656583.0,1010110011
00004d19929ca2cf,3442.0,464.0,535.0,648621.0,2025-10-07 00:12:22.823585,1298156,0.0,0.0,0.0,0.0,0101001111
0023d881687b3291,17.0,334.0,436.0,480318.0,2025-10-07 00:11:43.893170,961282,0.0,0.0,0.0,0.0,0101001111
0091fcb292df0c6a,0.0,0.0,0.0,0.0,2025-10-07 00:11:47.672199,6940275,906975.0,483829.0,2078906.0,2079734.0,1010110011
0040ff841de5179d,96.0,136.0,1600804.0,1713003.0,2025-10-07 00:12:14.150550,3426079,0.0,0.0,0.0,0.0,0101001111
010082a9c5a3358d,10.0,745.0,437008.0,439931.0,2025-10-07 00:11:54.215805,881493,0.0,0.0,0.0,0.0,0101001111
002245c6e444bf15,19.0,334.0,1080883.0,1092206.0,2025-10-07 00:12:34.762667,2185068,0.0,0.0,0.0,0.0,0101001111
008e124c8d5fd8d6,27371.0,257.0,554042.0,581586.0,2025-10-07 00:12:15.910331,1163633,0.0,0.0,0.0,0.0,0101001111
0034371c3e212bbf,0.0,0.0,0.0,0.0,2025-10-07 00:12:08.546408,28087,4187.0,1248.0,5463.0,8549.0,1010110011
00fcdb84efe15715,86.0,164.0,2825133.0,2827523.0,2025-10-07 00:12:12.352110,5655406,0.0,0.0,0.0,0.0,0101001111
006faa96d0dc690e,0.0,0.0,0.0,0.0,2025-10-07 00:11:48.644961,4465392,204.0,486891.0,1120815.0,1121012.0,1010110011
00eb12a8012b5393,0.0,0.0,0.0,0.0,2025-10-07 00:12:38.416758,135301,64.0,4855.0,32037.0,35707.0,1010110011
013c1451aea7e339,0.0,0.0,0.0,0.0,2025-10-07 00:12:22.967456,4391004,274325.0,605172.0,879511.0,1316002.0,1010110011
00ccf377103889cf,23.0,139.0,1330246.0,1334164.0,2025-10-07 00:12:35.196892,2668603,0.0,0.0,0.0,0.0,0101001111
010d0ec23f8433ca,0.0,0.0,0.0,0.0,2025-10-07 00:12:19.415817,1311584,82869.0,207374.0,290258.0,365542.0,1010110011
00018ba9f4286c6b,0.0,0.0,0.0,0.0,2025-10-07 00:11:53.198242,865885,54601.0,152471.0,207101.0,225884.0,1010110011
002b1481abf51104,0.0,0.0,0.0,0.0,2025-10-07 00:12:07.574652,1520844,19751.0,334590.0,354371.0,406179.0,1010110011
007182b14c04ddc2,177.0,77686.0,191924.0,596220.0,2025-10-07 00:11:50.184208,1348029,0.0,0.0,0.0,0.0,0101001111
00c38081f2d633a7,0.0,0.0,0.0,0.0,2025-10-07 00:12:11.111585,811641,45.0,85541.0,182559.0,223406.0,1010110011
0067dfd2bcc3c639,91.0,192.0,225.0,2269054.0,2025-10-07 00:11:55.662736,4538507,0.0,0.0,0.0,0.0,0101001111
00d536f1de20b896,0.0,0.0,0.0,0.0,2025-10-07 00:12:24.183509,673111,5139.0,154248.0,176760.0,177051.0,1010110011
00c34bc7e7622273,0.0,0.0,0.0,0.0,2025-10-07 00:12:22.508101,551241,48065.0,76475.0,150990.0,151141.0,1010110011
0103169e9ec92d7b,0.0,0.0,0.0,0.0,2025-10-07 00:11:59.670119,2743445,116012.0,444787.0,810824.0,810965.0,1010110011
0104d3353a0f0557,122.0,352.0,416630.0,457914.0,2025-10-07 00:11:46.695043,916596,0.0,0.0,0.0,0.0,0101001111
00ab95d28aa6f304,47.0,240.0,1400490.0,1797020.0,2025-10-07 00:11:46.746481,3594561,0.0,0.0,0.0,0.0,0101001111
00129c393b19cb72,0.0,0.0,0.0,0.0,2025-10-07 00:11:54.185053,76931,12821.0,3286.0,16118.0,22756.0,1010110011
00dfd291b05e6dea,0.0,0.0,0.0,0.0,2025-10-07 00:11:38.082753,115236,37.0,3499.0,38471.0,38597.0,1010110011
009b98f1f0d453ef,3732.0,529.0,248856.0,252676.0,2025-10-07 00:12:06.526233,506443,0.0,0.0,0.0,0.0,0101001111
004599eea7ade8b6,0.0,0.0,0.0,0.0,2025-10-07 00:12:00.124023,1207902,175.0,5876.0,555622.0,555776.0,1010110011
0068b18c0602cd33,0.0,0.0,0.0,0.0,2025-10-07 00:12:03.688978,1261004,62.0,214493.0,343418.0,343538.0,1010110011
004e46c811ed7148,11.0,307.0,438.0,1949133.0,2025-10-07 00:12:13.686284,3898867,0.0,0.0,0.0,0.0,0101001111
0136ce791ad07900,12.0,300.0,474.0,483693.0,2025-10-07 00:12:36.312532,968059,0.0,0.0,0.0,0.0,0101001111
00d32f71af69b55e,99.0,270.0,327.0,1999798.0,2025-10-07 00:12:13.540771,4000213,0.0,0.0,0.0,0.0,0101001111
0076002707ea4053,12.0,343.0,537.0,769497.0,2025-10-07 00:11:48.073532,1539754,0.0,0.0,0.0,0.0,0101001111
00ab745dfb456e3b,0.0,0.0,0.0,0.0,2025-10-07 00:12:11.548850,219801,59.0,16831.0,69942.0,70001.0,1010110011
005c9149d8904218,0.0,0.0,0.0,0.0,2025-10-07 00:11:56.236808,1288493,16.0,78721.0,335062.0,335217.0,1010110011
01299270bebae610,13.0,3634.0,3651.0,391527.0,2025-10-07 00:12:26.160194,790298,0.0,0.0,0.0,0.0,0101001111
0115f154ecddb5b5,24.0,799.0,413619.0,439697.0,2025-10-07 00:11:37.433247,880981,0.0,0.0,0.0,0.0,0101001111
00fc1045f7af5295,0.0,0.0,0.0,0.0,2025-10-07 00:12:39.184513,540853,39.0,106973.0,120951.0,149524.0,1010110011
0091224d50701c7d,0.0,0.0,0.0,0.0,2025-10-07 00:12:40.463342,1997937,185288.0,104759.0,708816.0,708981.0,1010110011
00e3e0ca9a8270e3,0.0,0.0,0.0,0.0,2025-10-07 00:11:38.548818,2197028,24.0,227859.0,358421.0,740589.0,1010110011
012a9d14e4bc173c,48.0,421.0,111760.0,126208.0,2025-10-07 00:12:40.149516,253260,0.0,0.0,0.0,0.0,0101001111
00a52a17ff8e98f3,25569.0,206.0,229.0,319103.0,2025-10-07 00:12:26.712153,638555,0.0,0.0,0.0,0.0,0101001111
00e0789289f9f53a,56791.0,1604.0,980435.0,1037313.0,2025-10-07 00:12:21.826215,2077861,0.0,0.0,0.0,0.0,0101001111
005632844b0e9b6f,12451.0,1073.0,1087.0,249535.0,2025-10-07 00:12:01.185596,501198,0.0,0.0,0.0,0.0,0101001111
00bec0aec3dc429a,59.0,322.0,401.0,588380.0,2025-10-07 00:12:23.075216,1177498,0.0,0.0,0.0,0.0,0101001111
01341d970ee0ea6a,0.0,0.0,0.0,0.0,2025-10-07 00:12:18.168961,1282548,13.0,221021.0,322525.0,322626.0,1010110011
0044780a7f6219a4,9634.0,794.0,664201.0,673879.0,2025-10-07 00:11:43.429334,1349361,0.0,0.0,0.0,0.0,0101001111
00e2b455581ceffb,70.0,211.0,266.0,499295.0,2025-10-07 00:12:32.247565,999069,0.0,0.0,0.0,0.0,0101001111
00b081de7f11e065,21.0,1109.0,426265.0,440662.0,2025-10-07 00:12:09.926724,883497,0.0,0.0,0.0,0.0,0101001111
0033962359b1eb11,19.0,958.0,238080.0,242886.0,2025-10-07 00:12:37.447250,487657,0.0,0.0,0.0,0.0,0101001111
00e6c1a1fe27a8e6,0.0,0.0,0.0,0.0,2025-10-07 00:11:45.433665,3214056,199.0,55037.0,1179161.0,1179243.0,1010110011
010f07fca40c88ef,0.0,0.0,0.0,0.0,2025-10-07 00:12:25.640429,58837,9525.0,2077.0,11613.0,17828.0,1010110011
006087e264c13e1d,0.0,0.0,0.0,0.0,2025-10-07 00:12:02.289861,23422,97.0,722.0,4551.0,7166.0,1010110011
009ac3b587a4b347,0.0,0.0,0.0,0.0,2025-10-07 00:12:11.951318,1146457,32107.0,235477.0,305484.0,305762.0,1010110011
006c35059910680c,28.0,393.0,124731.0,131397.0,2025-10-07 00:12:28.415532,262176,0.0,0.0,0.0,0.0,0101001111
0024b8bc730760ec,0.0,0.0,0.0,0.0,2025-10-07 00:11:56.798932,1077311,146191.0,35182.0,181392.0,357384.0,1010110011
004ad150463a6239,7.0,6807.0,266332.0,297044.0,2025-10-07 00:12:23.906782,607954,0.0,0.0,0.0,0.0,0101001111
0144a4407d544a16,0.0,0.0,0.0,0.0,2025-10-07 00:12:01.664056,345266,100.0,12216.0,62437.0,110573.0,1010110011
00ca5dd63324e3ab,17.0,445.0,1707853.0,2035637.0,2025-10-07 00:11:45.851936,4072120,0.0,0.0,0.0,0.0,0101001111
003be10a38b3ba2f,1692.0,264.0,476.0,256441.0,2025-10-07 00:12:02.130658,513548,0.0,0.0,0.0,0.0,0101001111
00394ecc71637658,0.0,0.0,0.0,0.0,2025-10-07 00:12:39.130490,693931,19389.0,140134.0,187302.0,187397.0,1010110011
00cffc06cd5278ee,3351.0,1663.0,278281.0,281681.0,2025-10-07 00:12:25.621165,566733,0.0,0.0,0.0,0.0,0101001111
00e2315868f487dc,0.0,0.0,0.0,0.0,2025-10-07 00:11:53.749072,1166039,15.0,229320.0,298978.0,299305.0,1010110011
