index,srv-geo_autoscaler_requested_pods,srv-geo_autoscaler_terminating_pods,srv-geo_autoscaler_actual_pods,srv-geo_activator_request_concurrency,srv-geo_autoscaler_desired_pods,srv-geo_autoscaler_stable_request_concurrency,srv-geo_autoscaler_panic_request_concurrency,srv-geo_autoscaler_target_concurrency_per_pod,srv-geo_autoscaler_excess_burst_capacity,srv-geo_container_cpu_usage_seconds_total
1759425172,3.0,3.0,2.0,0.048008231429163,4.0,413.545531,0.0,7.0,-191.0,0.08691006778887476
1759425177,0.0,3.0,0.0,0.048008231429163,0.0,0.0,0.0,7.0,-211.0,0.08012276906840186
1759425182,0.0,3.0,0.0,0.048008231429163,0.0,0.0,0.0,7.0,-211.0,0.08118089202802405
1759425187,0.0,3.0,0.0,50.70789783188211,0.0,0.0,0.0,7.0,-211.0,0.09001117576506723
1759425192,0.0,3.0,0.0,50.70789783188211,0.0,0.0,0.0,7.0,-211.0,0.08262598672214835
1759425197,0.0,3.0,0.0,50.70789783188211,0.0,0.0,0.0,7.0,-211.0,0.09095337624584394
1759425197,0.0,3.0,0.0,50.70789783188211,0.0,0.0,0.0,7.0,-211.0,0.09095337624584394
1759425202,0.0,3.0,0.0,50.70789783188211,0.0,0.0,0.0,7.0,-211.0,0.07669527889326819
1759425207,3.0,0.0,3.0,50.70789783188211,3.0,0.036354,0.0,7.0,-181.0,0.087674906581541
1759425212,3.0,0.0,3.0,50.70789783188211,3.0,0.036354,0.0,7.0,-181.0,0.10149720293276251
1759425217,3.0,0.0,3.0,0.03474996973979899,3.0,0.036354,0.0,7.0,-181.0,0.1009299041298923
1759425222,3.0,0.0,3.0,0.03474996973979899,3.0,0.036354,0.0,7.0,-181.0,0.11428831547320827
1759425227,3.0,0.0,3.0,0.03474996973979899,3.0,0.036354,0.0,7.0,-181.0,0.11425705633307622
1759425232,3.0,0.0,3.0,0.03474996973979899,3.0,0.036354,0.0,7.0,-181.0,0.0978502719089295
1759425237,0.0,3.0,0.0,0.03474996973979899,0.0,0.0,0.0,7.0,-211.0,0.10749001888431065
1759425242,0.0,3.0,0.0,0.03474996973979899,0.0,0.0,0.0,7.0,-211.0,0.045205760281823555
1759425247,0.0,3.0,0.0,237.7311135927983,0.0,0.0,0.0,7.0,-211.0,0.03455879212529159
1759425252,0.0,3.0,0.0,237.7311135927983,0.0,0.0,0.0,7.0,-211.0,0.03455879212529159
1759425257,0.0,3.0,0.0,237.7311135927983,0.0,0.0,0.0,7.0,-211.0,0.006134659224890637
1759425257,0.0,3.0,0.0,237.7311135927983,0.0,0.0,0.0,7.0,-211.0,0.029280763099195157
1759425262,0.0,3.0,0.0,237.7311135927983,0.0,0.0,0.0,7.0,-211.0,0.09505646400713025
1759425267,3.0,0.0,3.0,237.7311135927983,3.0,0.30209,0.0,7.0,-181.0,0.10594629864081988
1759425272,3.0,0.0,3.0,237.7311135927983,3.0,0.30209,0.0,7.0,-181.0,0.09228445341952185
1759425277,3.0,0.0,3.0,0.0,3.0,0.30209,0.0,7.0,-181.0,0.10585818365895547
1759425282,3.0,0.0,3.0,0.0,3.0,0.30209,0.0,7.0,-181.0,0.09896249308577718
1759425287,3.0,0.0,3.0,0.0,3.0,0.30209,0.0,7.0,-181.0,0.0862893743473509
1759425292,3.0,0.0,3.0,0.0,3.0,0.30209,0.0,7.0,-181.0,0.09221563403667758
1759425297,3.0,3.0,1.0,0.0,3.0,67.00508,34.964849,7.0,-236.0,0.1494796452860581
1759425302,3.0,3.0,1.0,0.0,3.0,67.00508,34.964849,7.0,-236.0,0.1967097950299048
1759425307,3.0,3.0,1.0,0.22392172373958077,3.0,67.00508,34.964849,7.0,-236.0,0.11102348421883891
1759425312,3.0,3.0,1.0,0.22392172373958077,3.0,67.00508,34.964849,7.0,-236.0,0.15579085572041923
1759425317,3.0,3.0,1.0,0.22392172373958077,3.0,67.00508,34.964849,7.0,-236.0,0.17829765742051146
1759425317,3.0,3.0,1.0,0.22392172373958077,3.0,67.00508,34.964849,7.0,-236.0,0.17829765742051146
1759425322,3.0,3.0,1.0,0.22392172373958077,3.0,67.00508,34.964849,7.0,-236.0,0.14560607117035898
1759425327,3.0,0.0,3.0,0.22392172373958077,3.0,0.050779,0.0,7.0,-181.0,0.1525877347483021
1759425332,3.0,0.0,3.0,0.22392172373958077,3.0,0.050779,0.0,7.0,-181.0,0.1490259952551425
1759425337,3.0,0.0,3.0,0.0,3.0,0.050779,0.0,7.0,-181.0,0.14106654740422608
1759425342,3.0,0.0,3.0,0.0,3.0,0.050779,0.0,7.0,-181.0,0.15405177684055327
1759425347,3.0,0.0,3.0,0.0,3.0,0.050779,0.0,7.0,-181.0,0.07537192392074787
1759425352,3.0,0.0,3.0,0.0,3.0,0.050779,0.0,7.0,-181.0,0.06755429103354671
1759425357,3.0,3.0,2.0,0.0,3.0,1.436687,0.0,7.0,-191.0,0.027467025886188188
1759425362,3.0,3.0,2.0,0.0,3.0,1.436687,0.0,7.0,-191.0,0.07493531548567872
1759425367,3.0,3.0,2.0,0.0,3.0,1.436687,0.0,7.0,-191.0,0.0863072803869468
1759425372,3.0,3.0,2.0,0.0,3.0,1.436687,0.0,7.0,-191.0,0.10385081868586597
1759425377,3.0,3.0,2.0,0.0,3.0,1.436687,0.0,7.0,-191.0,0.11996848478769842
1759425377,3.0,3.0,2.0,0.0,3.0,1.436687,0.0,7.0,-191.0,0.08698035239647861
1759425382,3.0,3.0,2.0,0.0,3.0,1.436687,0.0,7.0,-191.0,0.0978197912321361
1759425387,3.0,3.0,1.0,0.0,3.0,235.906382,0.0,7.0,-201.0,0.09017508133772387
1759425392,3.0,3.0,1.0,0.0,3.0,235.906382,0.0,7.0,-201.0,0.08213070681899358
1759425397,3.0,3.0,1.0,,3.0,235.906382,0.0,7.0,-201.0,0.0874264241387678
1759425402,3.0,3.0,1.0,,3.0,235.906382,0.0,7.0,-201.0,0.12504991368618124
1759425407,3.0,3.0,1.0,,3.0,235.906382,0.0,7.0,-201.0,0.1419500107734722
1759425412,3.0,3.0,1.0,,3.0,235.906382,0.0,7.0,-201.0,0.12588343558312032
1759425417,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.12305597421054756
1759425422,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.11116258021059063
1759425427,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.11498371175202196
1759425432,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.10871808381046064
1759425437,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.10405604952821682
1759425437,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.12351261657929523
1759425442,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.07261093289639323
1759425447,3.0,0.0,2.0,,3.0,16.352922,0.0,7.0,-191.0,0.03901686494168245
1759425452,3.0,0.0,2.0,,3.0,16.352922,0.0,7.0,-191.0,0.09625547394531028
1759425457,3.0,0.0,2.0,,3.0,16.352922,0.0,7.0,-191.0,0.10875704479376758
1759425462,3.0,0.0,2.0,,3.0,16.352922,0.0,7.0,-191.0,0.21250600910609327
1759425467,3.0,0.0,2.0,,3.0,16.352922,0.0,7.0,-191.0,0.23703986843952918
1759425472,3.0,0.0,2.0,,3.0,16.352922,0.0,7.0,-191.0,0.3103785643283096
1759425477,3.0,0.0,3.0,,4.0,26.677042,2.424086,7.0,-184.0,0.3299168932018002
1759425482,3.0,0.0,3.0,,4.0,26.677042,2.424086,7.0,-184.0,0.3648516868475389
1759425487,3.0,0.0,3.0,0.0,4.0,26.677042,2.424086,7.0,-184.0,0.3604450385036625
1759425492,3.0,0.0,3.0,0.0,4.0,26.677042,2.424086,7.0,-184.0,0.33235178686283184
1759425497,3.0,0.0,3.0,0.0,4.0,26.677042,2.424086,7.0,-184.0,0.2858880488068017
1759425497,3.0,0.0,3.0,0.0,4.0,26.677042,2.424086,7.0,-184.0,0.2858880488068017
1759425502,3.0,0.0,3.0,0.0,4.0,26.677042,2.424086,7.0,-184.0,0.24774020908050806
1759425507,3.0,3.0,1.0,0.0,3.0,7.473893,15.100695,7.0,-217.0,0.20763239019891222
1759425512,3.0,3.0,1.0,0.0,3.0,7.473893,15.100695,7.0,-217.0,0.13809437014585613
1759425517,3.0,3.0,1.0,0.011251098044535104,3.0,7.473893,15.100695,7.0,-217.0,0.12560672051987026
1759425522,3.0,3.0,1.0,0.011251098044535104,3.0,7.473893,15.100695,7.0,-217.0,0.11895233554378448
1759425527,3.0,3.0,1.0,0.011251098044535104,3.0,7.473893,15.100695,7.0,-217.0,0.12561226882203566
1759425532,3.0,3.0,1.0,0.011251098044535104,3.0,7.473893,15.100695,7.0,-217.0,0.13666943128961145
1759425537,3.0,0.0,3.0,0.011251098044535104,3.0,0.05572,0.050041,7.0,-182.0,0.09537857088914176
1759425542,3.0,0.0,3.0,0.011251098044535104,3.0,0.05572,0.050041,7.0,-182.0,0.1079747220399897
1759425547,3.0,0.0,3.0,0.0,3.0,0.05572,0.050041,7.0,-182.0,0.11327512175203293
1759425552,3.0,0.0,3.0,0.0,3.0,0.05572,0.050041,7.0,-182.0,0.12093267860394752
1759425557,3.0,0.0,3.0,0.0,3.0,0.05572,0.050041,7.0,-182.0,0.09995763450157409
1759425557,3.0,0.0,3.0,0.0,3.0,0.05572,0.050041,7.0,-182.0,0.09590463909034244
1759425562,3.0,0.0,3.0,0.0,3.0,0.05572,0.050041,7.0,-182.0,0.10415581362610321
1759425567,3.0,3.0,2.0,0.0,4.0,26.339288,22.330021,7.0,-214.0,0.03822839225165615
1759425572,3.0,3.0,2.0,0.0,4.0,26.339288,22.330021,7.0,-214.0,0.03763174798748964
1759425577,3.0,3.0,2.0,0.13974286874623523,4.0,26.339288,22.330021,7.0,-214.0,0.0245116087965339
1759425582,3.0,3.0,2.0,0.13974286874623523,4.0,26.339288,22.330021,7.0,-214.0,0.077346554317657
1759425587,3.0,3.0,2.0,0.13974286874623523,4.0,26.339288,22.330021,7.0,-214.0,0.09274296343869373
1759425592,3.0,3.0,2.0,0.13974286874623523,4.0,26.339288,22.330021,7.0,-214.0,0.09252063972798893
1759425597,3.0,2.0,2.0,0.13974286874623523,4.0,75.579469,0.0,7.0,-191.0,0.10479045693680132
1759425602,3.0,2.0,2.0,0.13974286874623523,4.0,75.579469,0.0,7.0,-191.0,0.09907953331709658
1759425607,3.0,2.0,2.0,13.386705280939319,4.0,75.579469,0.0,7.0,-191.0,0.1401416144242451
1759425612,3.0,2.0,2.0,13.386705280939319,4.0,75.579469,0.0,7.0,-191.0,0.1588266832695974
1759425617,3.0,2.0,2.0,13.386705280939319,4.0,75.579469,0.0,7.0,-191.0,0.16544602088849855
1759425617,3.0,2.0,2.0,13.386705280939319,4.0,75.579469,0.0,7.0,-191.0,0.16358127621585974
1759425622,3.0,2.0,2.0,13.386705280939319,4.0,75.579469,0.0,7.0,-191.0,0.1376433636986247
1759425627,1.0,2.0,1.0,13.386705280939319,0.0,0.0,0.0,7.0,-201.0,0.1512274567674377
1759425632,1.0,2.0,1.0,13.386705280939319,0.0,0.0,0.0,7.0,-201.0,0.1446090089100364
1759425637,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.13745958247595574
1759425642,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.1175211621464236
1759425647,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.11101849529306519
1759425652,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.09790813604939558
1759425657,3.0,0.0,2.0,,3.0,9.811799,0.0,7.0,-191.0,0.1250178568363561
1759425662,3.0,0.0,2.0,,3.0,9.811799,0.0,7.0,-191.0,0.13975849178504599
1759425667,3.0,0.0,2.0,,3.0,9.811799,0.0,7.0,-191.0,0.11733490042852537
1759425672,3.0,0.0,2.0,,3.0,9.811799,0.0,7.0,-191.0,0.14711356111296428
1759425677,3.0,0.0,2.0,,3.0,9.811799,0.0,7.0,-191.0,0.15554339139165116
1759425677,3.0,0.0,2.0,,3.0,9.811799,0.0,7.0,-191.0,0.2185385434381678
1759425682,3.0,0.0,2.0,,3.0,9.811799,0.0,7.0,-191.0,0.23293573539959686
1759425687,3.0,0.0,3.0,,3.0,0.236528,0.156832,7.0,-182.0,0.22602379775233952
1759425692,3.0,0.0,3.0,,3.0,0.236528,0.156832,7.0,-182.0,0.2631031604703132
1759425697,3.0,0.0,3.0,0.18762851471195668,3.0,0.236528,0.156832,7.0,-182.0,0.22741176487875756
1759425702,3.0,0.0,3.0,0.18762851471195668,3.0,0.236528,0.156832,7.0,-182.0,0.20161123092180297
1759425707,3.0,0.0,3.0,0.18762851471195668,3.0,0.236528,0.156832,7.0,-182.0,0.19666510812652177
1759425712,3.0,0.0,3.0,0.18762851471195668,3.0,0.236528,0.156832,7.0,-182.0,0.10198834853090188
1759425717,3.0,0.0,3.0,0.18762851471195668,3.0,0.011378,0.009739,7.0,-182.0,0.06122813227921335
1759425722,3.0,0.0,3.0,0.18762851471195668,3.0,0.011378,0.009739,7.0,-182.0,0.03319671541635594
1759425727,3.0,0.0,3.0,0.7406057506660703,3.0,0.011378,0.009739,7.0,-182.0,0.02869053421304343
1759425732,3.0,0.0,3.0,0.7406057506660703,3.0,0.011378,0.009739,7.0,-182.0,0.017728232187368784
1759425737,3.0,0.0,3.0,0.7406057506660703,3.0,0.011378,0.009739,7.0,-182.0,0.016276918122273654
1759425737,3.0,0.0,3.0,0.7406057506660703,3.0,0.011378,0.009739,7.0,-182.0,0.018473962282187957
1759425742,3.0,0.0,3.0,0.7406057506660703,3.0,0.011378,0.009739,7.0,-182.0,0.019339894347745152
1759425747,3.0,0.0,3.0,0.7406057506660703,3.0,0.100362,0.0,7.0,-181.0,0.02223648954915094
1759425752,3.0,0.0,3.0,0.7406057506660703,3.0,0.100362,0.0,7.0,-181.0,0.021953587510343917
1759425757,3.0,0.0,3.0,0.0,3.0,0.100362,0.0,7.0,-181.0,0.023171926608811726
1759425762,3.0,0.0,3.0,0.0,3.0,0.100362,0.0,7.0,-181.0,0.022424168232076193
1759425767,3.0,0.0,3.0,0.0,3.0,0.100362,0.0,7.0,-181.0,0.01959298328851922
1759425772,3.0,0.0,3.0,0.0,3.0,0.100362,0.0,7.0,-181.0,0.01925559381408208
1759425777,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.05408015723659715
1759425782,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.07634372421469099
1759425787,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.08759907342267327
1759425792,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.0928063044103809
1759425797,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.09627731552296827
1759425797,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.09245426400761265
1759425802,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.10530182395362529
1759425807,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.10729414472630215
1759425812,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.10767034820632444
1759425817,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.10260672274759611
1759425822,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.10082587960275947
1759425827,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.07499819143156188
1759425832,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.06393010090368544
1759425837,3.0,0.0,1.0,0.0,3.0,0.890562,0.192143,7.0,-202.0,0.07618696835490217
1759425842,3.0,0.0,1.0,0.0,3.0,0.890562,0.192143,7.0,-202.0,0.06333158521508202
1759425847,3.0,0.0,1.0,0.04528960348729947,3.0,0.890562,0.192143,7.0,-202.0,0.09617567519028046
1759425852,3.0,0.0,1.0,0.04528960348729947,3.0,0.890562,0.192143,7.0,-202.0,0.10883323243658681
1759425857,3.0,0.0,1.0,0.04528960348729947,3.0,0.890562,0.192143,7.0,-202.0,0.10729189140144954
1759425857,3.0,0.0,1.0,0.04528960348729947,3.0,0.890562,0.192143,7.0,-202.0,0.10283776001396118
1759425862,3.0,0.0,1.0,0.04528960348729947,3.0,0.890562,0.192143,7.0,-202.0,0.11734059794117488
1759425867,3.0,0.0,3.0,0.04528960348729947,3.0,0.01481,0.0,7.0,-181.0,0.11531579463762626
1759425872,3.0,0.0,3.0,0.04528960348729947,3.0,0.01481,0.0,7.0,-181.0,0.10288290710818562
1759425877,3.0,0.0,3.0,0.0,3.0,0.01481,0.0,7.0,-181.0,0.11303450040120788
1759425882,3.0,0.0,3.0,0.0,3.0,0.01481,0.0,7.0,-181.0,0.12263514537666059
1759425887,3.0,0.0,3.0,0.0,3.0,0.01481,0.0,7.0,-181.0,0.06552985321927231
1759425892,3.0,0.0,3.0,0.0,3.0,0.01481,0.0,7.0,-181.0,0.06552985321927231
1759425897,3.0,3.0,2.0,0.0,3.0,0.439248,0.503519,7.0,-192.0,0.005891601272740275
1759425902,3.0,3.0,2.0,0.0,3.0,0.439248,0.503519,7.0,-192.0,0.07836318806266296
1759425907,3.0,3.0,2.0,,3.0,0.439248,0.503519,7.0,-192.0,0.09507603878951851
1759425912,3.0,3.0,2.0,,3.0,0.439248,0.503519,7.0,-192.0,0.10904611468778527
1759425917,3.0,3.0,2.0,,3.0,0.439248,0.503519,7.0,-192.0,0.11227188303835231
1759425917,3.0,3.0,2.0,3.0,0.439248,0.503519,7.0,-192.0,0.09766372355996492
1759425922,3.0,3.0,2.0,3.0,0.439248,0.503519,7.0,-192.0,0.11084982560438585
1759425927,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.12380266478937399
1759425932,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.10276020158701157
1759425937,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0986765878373807
1759425942,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.04058349333196656
1759425947,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0391165831333799
1759425952,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.03802481715665678
1759425957,3.0,0.0,2.0,3.0,0.665838,0.0,7.0,-191.0,0.0628204265864532
1759425962,3.0,0.0,2.0,3.0,0.665838,0.0,7.0,-191.0,0.11191296240734298
1759425967,3.0,0.0,2.0,3.0,0.665838,0.0,7.0,-191.0,0.10947556038927436
1759425972,3.0,0.0,2.0,3.0,0.665838,0.0,7.0,-191.0,0.13439794954854178
1759425977,3.0,0.0,2.0,3.0,0.665838,0.0,7.0,-191.0,0.24332299300094085
1759425977,3.0,0.0,2.0,,3.0,0.665838,0.0,7.0,-191.0,0.30308678759342317
1759425982,3.0,0.0,2.0,,3.0,0.665838,0.0,7.0,-191.0,0.32453979146471057
1759425987,3.0,0.0,3.0,,3.0,1.694427,0.0,7.0,-181.0,0.31706832739498575
1759425992,3.0,0.0,3.0,,3.0,1.694427,0.0,7.0,-181.0,0.3730850311226478
1759425997,3.0,0.0,3.0,31.838426914335496,3.0,1.694427,0.0,7.0,-181.0,0.4067687317806527
1759426002,3.0,0.0,3.0,31.838426914335496,3.0,1.694427,0.0,7.0,-181.0,0.4318043891448389
1759426007,3.0,0.0,3.0,31.838426914335496,3.0,1.694427,0.0,7.0,-181.0,0.3945229969024703
1759426012,3.0,0.0,3.0,31.838426914335496,3.0,1.694427,0.0,7.0,-181.0,0.4052031126740576
1759426017,3.0,0.0,3.0,31.838426914335496,3.0,13.135301,0.0,7.0,-181.0,0.36561113859010463
1759426022,3.0,0.0,3.0,31.838426914335496,3.0,13.135301,0.0,7.0,-181.0,0.28588449831464485
1759426027,3.0,0.0,3.0,,3.0,13.135301,0.0,7.0,-181.0,0.26457127291417376
1759426032,3.0,0.0,3.0,,3.0,13.135301,0.0,7.0,-181.0,0.2555353775525278
1759426037,3.0,0.0,3.0,,3.0,13.135301,0.0,7.0,-181.0,0.2111661682440067
1759426037,3.0,0.0,3.0,3.0,13.135301,0.0,7.0,-181.0,0.19632002898498507
1759426042,3.0,0.0,3.0,3.0,13.135301,0.0,7.0,-181.0,0.1539195637668398
1759426047,3.0,0.0,3.0,1.0,0.0,0.0,7.0,-181.0,0.1539195637668398
1759426052,3.0,0.0,3.0,1.0,0.0,0.0,7.0,-181.0,0.0895005010505467
1759426057,3.0,0.0,3.0,1.0,0.0,0.0,7.0,-181.0,0.07123815161904679
1759426062,3.0,0.0,3.0,1.0,0.0,0.0,7.0,-181.0,0.07123815161904679
1759426067,3.0,0.0,3.0,1.0,0.0,0.0,7.0,-181.0,0.015425185988647904
1759426072,3.0,0.0,3.0,1.0,0.0,0.0,7.0,-181.0,0.015513780192636176
1759426077,3.0,2.0,2.0,3.0,2.865815,0.0,7.0,-191.0,0.015710305558912025
1759426082,3.0,2.0,2.0,3.0,2.865815,0.0,7.0,-191.0,0.08009424825811387
1759426087,3.0,2.0,2.0,3.0,2.865815,0.0,7.0,-191.0,0.11352036194938336
1759426092,3.0,2.0,2.0,3.0,2.865815,0.0,7.0,-191.0,0.12894403697784418
1759426097,3.0,2.0,2.0,3.0,2.865815,0.0,7.0,-191.0,0.17053796818390476
1759426097,3.0,2.0,2.0,3.0,2.865815,0.0,7.0,-191.0,0.209400041541623
1759426102,3.0,2.0,2.0,3.0,2.865815,0.0,7.0,-191.0,0.2282536561396681
1759426107,3.0,0.0,3.0,3.0,10.119292,0.0,7.0,-181.0,0.2659975616781899
1759426112,3.0,0.0,3.0,3.0,10.119292,0.0,7.0,-181.0,0.3159557127014374
1759426117,3.0,0.0,3.0,3.0,10.119292,0.0,7.0,-181.0,0.330608094736222
1759426122,3.0,0.0,3.0,3.0,10.119292,0.0,7.0,-181.0,0.3761686090535727
1759426127,3.0,0.0,3.0,3.0,10.119292,0.0,7.0,-181.0,0.3993266338795449
1759426132,3.0,0.0,3.0,3.0,10.119292,0.0,7.0,-181.0,0.40540553272392227
1759426137,3.0,0.0,3.0,3.0,2.984958,0.0,7.0,-181.0,0.4053159086678564
1759426142,3.0,0.0,3.0,3.0,2.984958,0.0,7.0,-181.0,0.3895985597566547
1759426147,3.0,0.0,3.0,3.0,2.984958,0.0,7.0,-181.0,0.38852269189639
1759426152,3.0,0.0,3.0,3.0,2.984958,0.0,7.0,-181.0,0.404351428699988
1759426157,3.0,0.0,3.0,3.0,2.984958,0.0,7.0,-181.0,0.3561670557263693
1759426157,3.0,0.0,3.0,3.0,2.984958,0.0,7.0,-181.0,0.4200182082350007
1759426162,3.0,0.0,3.0,3.0,2.984958,0.0,7.0,-181.0,0.40871551512734916
1759426167,3.0,0.0,3.0,6.0,99.20005,231.702345,7.0,-413.0,0.4004137358746535
1759426172,3.0,0.0,3.0,6.0,99.20005,231.702345,7.0,-413.0,0.40560427560798606
1759426177,3.0,0.0,3.0,6.0,99.20005,231.702345,7.0,-413.0,0.3708272052308058
1759426182,3.0,0.0,3.0,6.0,99.20005,231.702345,7.0,-413.0,0.3509367144976352
1759426187,3.0,0.0,3.0,6.0,99.20005,231.702345,7.0,-413.0,0.3233199923545096
1759426192,3.0,0.0,3.0,6.0,99.20005,231.702345,7.0,-413.0,0.2439762904182659
1759426197,3.0,0.0,3.0,1.0,-1e-06,0.0,7.0,-181.0,0.2294421375490475
1759426202,3.0,0.0,3.0,1.0,-1e-06,0.0,7.0,-181.0,0.19727506783073762
1759426207,3.0,0.0,3.0,1.0,-1e-06,0.0,7.0,-181.0,0.1927403376701125
1759426212,3.0,0.0,3.0,1.0,-1e-06,0.0,7.0,-181.0,0.10375553621053347
1759426217,3.0,0.0,3.0,1.0,-1e-06,0.0,7.0,-181.0,0.07490225266609435
1759426217,3.0,0.0,3.0,1.0,-1e-06,0.0,7.0,-181.0,0.07440878080892095
1759426222,3.0,0.0,3.0,1.0,-1e-06,0.0,7.0,-181.0,0.03171457486056692
1759426227,3.0,0.0,3.0,3.0,0.140201,0.0,7.0,-181.0,0.0257538673290909
1759426232,3.0,0.0,3.0,3.0,0.140201,0.0,7.0,-181.0,0.027298077554293546
1759426237,3.0,0.0,3.0,3.0,0.140201,0.0,7.0,-181.0,0.0342575102445701
1759426242,3.0,0.0,3.0,3.0,0.140201,0.0,7.0,-181.0,0.038847954654840595
1759426247,3.0,0.0,3.0,3.0,0.140201,0.0,7.0,-181.0,0.046988133940659545
1759426252,3.0,0.0,3.0,3.0,0.140201,0.0,7.0,-181.0,0.04957310187222412
1759426257,3.0,0.0,3.0,3.0,0.653529,0.0,7.0,-181.0,0.07874260583902908
1759426262,3.0,0.0,3.0,3.0,0.653529,0.0,7.0,-181.0,0.0792688195314254
1759426267,3.0,0.0,3.0,3.0,0.653529,0.0,7.0,-181.0,0.08062376550942564
1759426272,3.0,0.0,3.0,3.0,0.653529,0.0,7.0,-181.0,0.10178624615890686
1759426277,3.0,0.0,3.0,3.0,0.653529,0.0,7.0,-181.0,0.13904627535074393
1759426277,3.0,0.0,3.0,3.0,0.653529,0.0,7.0,-181.0,0.16290347097954014
1759426282,3.0,0.0,3.0,3.0,0.653529,0.0,7.0,-181.0,0.19887783872853235
1759426287,3.0,0.0,3.0,3.0,1.223744,0.0,7.0,-181.0,0.22761520440856967
1759426292,3.0,0.0,3.0,3.0,1.223744,0.0,7.0,-181.0,0.24069284046621187
1759426297,3.0,0.0,3.0,3.0,1.223744,0.0,7.0,-181.0,0.31438795265153074
1759426302,3.0,0.0,3.0,3.0,1.223744,0.0,7.0,-181.0,0.3386208400553832
1759426307,3.0,0.0,3.0,3.0,1.223744,0.0,7.0,-181.0,0.3432889278152273
1759426312,3.0,0.0,3.0,3.0,1.223744,0.0,7.0,-181.0,0.37394169807103167
1759426317,3.0,0.0,3.0,3.0,2.728735,0.0,7.0,-181.0,0.37325668890892244
1759426322,3.0,0.0,3.0,3.0,2.728735,0.0,7.0,-181.0,0.38947532617302383
1759426327,3.0,0.0,3.0,3.0,2.728735,0.0,7.0,-181.0,0.34798072930559465
1759426332,3.0,0.0,3.0,3.0,2.728735,0.0,7.0,-181.0,0.3067606811767931
1759426337,3.0,0.0,3.0,3.0,2.728735,0.0,7.0,-181.0,0.3048640125333453
1759426337,3.0,0.0,3.0,3.0,2.728735,0.0,7.0,-181.0,0.29859335941106446
1759426342,3.0,0.0,3.0,3.0,2.728735,0.0,7.0,-181.0,0.3825458074445273
1759426347,3.0,2.0,2.0,3.0,10.977039,0.0,7.0,-191.0,0.39916268631073454
1759426352,3.0,2.0,2.0,3.0,10.977039,0.0,7.0,-191.0,0.40139640078626987
1759426357,3.0,2.0,2.0,3.0,10.977039,0.0,7.0,-191.0,0.37439446527101644
1759426362,3.0,2.0,2.0,3.0,10.977039,0.0,7.0,-191.0,0.387639533505202
1759426367,3.0,2.0,2.0,3.0,10.977039,0.0,7.0,-191.0,0.4304705981121299
1759426372,3.0,2.0,2.0,3.0,10.977039,0.0,7.0,-191.0,0.5048138056332588
1759426377,3.0,0.0,3.0,3.0,4.364386,0.0,7.0,-181.0,0.490821181544662
1759426382,3.0,0.0,3.0,3.0,4.364386,0.0,7.0,-181.0,0.5216179833989437
1759426387,3.0,0.0,3.0,3.0,4.364386,0.0,7.0,-181.0,0.5059574448917634
1759426392,3.0,0.0,3.0,3.0,4.364386,0.0,7.0,-181.0,0.5118101438658909
1759426397,3.0,0.0,3.0,3.0,4.364386,0.0,7.0,-181.0,0.4752504904357985
1759426397,3.0,0.0,3.0,3.0,4.364386,0.0,7.0,-181.0,0.5093652851014284
