id,memcached_get_profile,/profile.Profile/GetProfiles,/recommendation.Recommendation/GetRecommendations,HTTP GET /recommendations,startTime,total,mongo_profile,pattern
00d49e65af0ab451,159,568.0,648.0,81231.0,2025-10-07 10:08:52.433228,163786,111111
010e243e6e9e5646,49,2201.0,2249.0,158804.0,2025-10-07 10:09:25.627655,322072,111111
0036edac17d2145e,261009,3150.0,3174.0,495096.0,2025-10-07 10:09:41.156017,996473,111111
012ea0d6d41cccdd,25,21528.0,47354.0,58735.0,2025-10-07 10:09:17.277384,160546,111111
010c1915b75b59cc,61447,1251.0,182774.0,244273.0,2025-10-07 10:08:43.295431,491170,111111
006c51f0b5fedec0,35,630.0,484881.0,487637.0,2025-10-07 10:09:20.442914,976617,111111
00105175ca35916e,82415,530.0,509398.0,591986.0,2025-10-07 10:09:20.711020,1185363,111111
0093fbb77fe52d19,8,368.0,390.0,10361.0,2025-10-07 10:09:28.505589,21433,111111
00442b6726c06223,37647,1188.0,1306.0,77351.0,2025-10-07 10:09:24.909439,157159,111111
0097d8955c0449e9,116250,1946.0,64780.0,181158.0,2025-10-07 10:09:25.782420,366154,111111
00a788e52f0b0250,55968,2031.0,1032101.0,1088136.0,2025-10-07 10:09:36.991554,2180466,111111
008074452cec8522,113,243.0,452748.0,463987.0,2025-10-07 10:09:10.286866,928575,111111
007ddc7c7f6f5f89,276458,7049.0,105199.0,381762.0,2025-10-07 10:09:13.654379,777599,111111
0010a955eb547806,23,830.0,190439.0,214487.0,2025-10-07 10:09:10.624112,430700,111111
00338d47d810d88d,137063,342.0,139305.0,276462.0,2025-10-07 10:09:42.966268,553547,111111
0010c662816db314,50,1465.0,1485.0,642084.0,2025-10-07 10:08:46.768955,1287095,111111
001ad3401a829cba,31,303.0,326.0,729897.0,2025-10-07 10:09:37.049614,1460241,111111
00fcfb0a089fefc0,77823,1276.0,331727.0,409641.0,2025-10-07 10:08:44.265364,821935,111111
0129d095d24ec41b,155586,1118.0,1172.0,284041.0,2025-10-07 10:09:02.443925,570333,111111
003ea8eefe06d721,13,520.0,594.0,605371.0,2025-10-07 10:09:33.662296,1211688,111111
0036f28d841cd22e,22,16364.0,30487.0,52320.0,2025-10-07 10:09:23.402171,137376,111111
00522897ae504326,76856,1501.0,1608.0,156982.0,2025-10-07 10:08:44.215418,317230,111111
00d0fa190b13676a,157086,520.0,239503.0,396664.0,2025-10-07 10:09:40.946564,794329,111111
01270ccce0e6298a,39749,744.0,216224.0,256034.0,2025-10-07 10:09:15.764408,513622,111111
000c66084048a012,51745,854.0,193808.0,245588.0,2025-10-07 10:09:42.861700,492968,111111
012994de70651675,9,470.0,721.0,24090.0,2025-10-07 10:09:35.440026,49245,111111
00067ab0d8e8e51a,62,800.0,878.0,458083.0,2025-10-07 10:08:47.259687,917804,111111
00fde7f3e50e1615,104844,558.0,728.0,488177.0,2025-10-07 10:09:23.938438,977442,111111
0001eb256275ed16,87627,390.0,486109.0,573870.0,2025-10-07 10:09:03.546253,1148644,111111
008a6b21264fbc3d,67957,486.0,53683.0,121693.0,2025-10-07 10:08:59.474478,244391,111111
0083cd8757dd596a,121487,1194.0,127017.0,248549.0,2025-10-07 10:09:25.647824,499557,111111
00765be8c92556f8,164,2312.0,532623.0,628952.0,2025-10-07 10:08:49.318872,1262607,111111
0141a9176e1035a7,12,791.0,960.0,90797.0,2025-10-07 10:09:33.859013,183281,111111
0075f9ed84cb5183,37622,480.0,1298849.0,1336523.0,2025-10-07 10:09:41.861647,2673986,111111
011a862d5cf6475c,24,740.0,24143.0,31884.0,2025-10-07 10:09:35.782980,65230,111111
009f6e5e74e17bab,7,8840.0,316606.0,360573.0,2025-10-07 10:08:51.246139,739094,111111
005ed28ddd7b994e,7437,1431.0,1484.0,17308.0,2025-10-07 10:09:25.180262,37469,111111
0129e70e248eeb40,6782,519.0,13543.0,20469.0,2025-10-07 10:09:26.267198,42037,111111
005dd77e5ca11251,50007,672.0,752.0,1231335.0,2025-10-07 10:09:09.123523,2463973,111111
006772606e1dac21,29548,1150.0,494188.0,523772.0,2025-10-07 10:09:24.948630,1049857,111111
003c61c7858190fa,86577,759.0,94742.0,181378.0,2025-10-07 10:09:38.869680,364250,111111
0042b7f01c78d680,13869,706.0,23718.0,37667.0,2025-10-07 10:08:48.568637,76942,111111
003620e3511ebede,195777,343.0,254084.0,449933.0,2025-10-07 10:08:56.429523,900687,111111
0108786889f42513,122,1179.0,72360.0,124288.0,2025-10-07 10:09:19.138248,251065,111111
00ccdb54d28e06d8,76,987.0,118053.0,173090.0,2025-10-07 10:09:17.634151,348204,111111
00c6d90532664d01,9619,204.0,408298.0,417961.0,2025-10-07 10:09:11.963145,836353,111111
001a0dec366b640e,8,2747.0,1813263.0,1844348.0,2025-10-07 10:09:31.294774,3694107,111111
0106717510c82b31,4341,318.0,389.0,12935.0,2025-10-07 10:08:43.636316,26536,111111
0125f8adf1ddb631,58736,501.0,109523.0,168354.0,2025-10-07 10:09:24.770121,337799,111111
00b95d3bcd2176f7,435681,370.0,532544.0,968351.0,2025-10-07 10:09:33.298895,1937345,111111
011a98a342fca76a,114,12329.0,30689.0,37879.0,2025-10-07 10:08:58.887975,100540,111111
00f29d66dd155ad0,176,453.0,203803.0,208652.0,2025-10-07 10:09:34.482502,418269,111111
0056e0423d8053c3,134,2653.0,2697.0,170799.0,2025-10-07 10:09:00.936990,347025,111111
0115ac022533e441,60942,2780.0,913927.0,974933.0,2025-10-07 10:09:01.507675,1955449,111111
01085579372fbc11,8,19145.0,90143.0,133910.0,2025-10-07 10:08:59.477718,306068,111111
00a61a2d29dcf7a1,7701,327.0,429.0,28914.0,2025-10-07 10:09:07.149721,58499,111111
00531c7868bd31c4,9,328.0,361963.0,366073.0,2025-10-07 10:09:25.419879,732892,111111
00fb740d2c46b9a5,8,16922.0,111014.0,206031.0,2025-10-07 10:09:20.650580,445954,111111
011b7d6811727dec,2183,297.0,368.0,5878.0,2025-10-07 10:08:43.806094,12405,111111
0112a5d7568ce47f,4,535.0,564.0,817785.0,2025-10-07 10:09:23.229789,1636570,111111
008de7684b81879b,53757,1840.0,124234.0,178111.0,2025-10-07 10:09:16.718747,359821,111111
008f85c482027f60,40,589.0,111017.0,142050.0,2025-10-07 10:09:16.064099,285332,111111
0015878f9b5f4f9f,7,573.0,600.0,3420858.0,2025-10-07 10:08:49.538299,6842797,111111
00cf3abbc94fc1f9,15759,1348.0,350596.0,366621.0,2025-10-07 10:08:59.916277,735864,111111
00605215df6b7ebe,5,755.0,306767.0,428312.0,2025-10-07 10:09:37.867674,858099,111111
00b0a1db3b87c222,188403,476.0,93840.0,282331.0,2025-10-07 10:08:57.800804,565571,111111
001d7bb6dae0d71d,31,30558.0,30628.0,68437.0,2025-10-07 10:09:05.428460,197850,111111
00d2f332e3172618,7,153.0,24154.0,31901.0,2025-10-07 10:09:29.024081,64052,111111
00e8d83156da713c,17289,860.0,325921.0,343292.0,2025-10-07 10:08:59.971440,688285,111111
009e2a4cc591cff4,24,428.0,507.0,735673.0,2025-10-07 10:08:57.238019,1472250,111111
009e0f743e0756c7,51603,2472.0,312645.0,364310.0,2025-10-07 10:08:43.216917,739999,111111
00334bb50fbd7404,20,2358.0,2453.0,619008.0,2025-10-07 10:09:26.672261,1242621,111111
004923a2e5f521cb,13669,2644.0,41238.0,54986.0,2025-10-07 10:08:45.847182,115350,111111
00aea8025e997460,171847,253.0,173562.0,345499.0,2025-10-07 10:08:57.561040,691508,111111
00255ac0e399d365,4465,761.0,12121.0,16640.0,2025-10-07 10:09:16.450973,34834,111111
0120d266333cb058,23364,1691.0,1743.0,74438.0,2025-10-07 10:09:19.377403,152381,111111
00122534c3909653,29385,22140.0,258671.0,288231.0,2025-10-07 10:09:00.138809,620684,111111
009d610276b7f0b7,157381,518.0,48044.0,205494.0,2025-10-07 10:09:32.852769,412188,111111
0068d99d1ca2399b,265010,35475.0,515369.0,780495.0,2025-10-07 10:09:37.350989,1631931,111111
004c06e9b733cd46,91,487.0,196188.0,277443.0,2025-10-07 10:09:41.926305,555846,111111
002ab0a74cc84c7c,36736,4365.0,84319.0,121120.0,2025-10-07 10:09:07.926161,250935,111111
0077bb36801dc2ba,19,9372.0,72511.0,195556.0,2025-10-07 10:08:58.442355,409877,111111
0036fb192178824c,151014,16043.0,88929.0,240018.0,2025-10-07 10:08:51.047761,512331,111111
009b76b2eae08c78,43603,984.0,1016.0,510505.0,2025-10-07 10:08:55.937173,1022967,111111
003690d9ba024124,198,367.0,399.0,1560930.0,2025-10-07 10:09:31.667220,3122717,111111
002f52fbf081ba8b,44480,101610.0,101740.0,0.0,2025-10-07 10:09:44.799845,247848,110111
0123f6788027f5ad,16,539.0,87999.0,127030.0,2025-10-07 10:09:01.436068,255160,111111
00e37704f6948263,209,390.0,8010.0,12107.0,2025-10-07 10:09:16.333160,25245,111111
00918741247808ee,6347,302.0,19867.0,26350.0,2025-10-07 10:09:06.920599,53309,111111
00d3727756c8a3cb,171178,3264.0,1016005.0,1187301.0,2025-10-07 10:09:00.700459,2381108,111111
007e4a56955b6f4f,12,2853.0,617109.0,698533.0,2025-10-07 10:08:49.972389,1402716,111111
01206a2f7f0c266d,178,455.0,518.0,1196881.0,2025-10-07 10:09:37.561482,2394867,111111
00f3c758c3fcec2e,69691,686.0,960985.0,1030754.0,2025-10-07 10:09:33.595878,2062999,111111
01441437a15d880f,76318,396.0,63381.0,139767.0,2025-10-07 10:09:14.628393,280290,111111
00e5485a8cfaef58,373,642.0,48184.0,132493.0,2025-10-07 10:09:43.179861,266611,111111
013873e8d96e64be,117257,716.0,807.0,180004.0,2025-10-07 10:09:15.863933,361588,111111
00c913f51ad1aacb,32541,736.0,809.0,186366.0,2025-10-07 10:09:12.617425,374326,111111
013178842b6a1ea3,13,14036.0,14140.0,230134.0,2025-10-07 10:09:38.317171,488295,111111
01119286874e5ce5,83842,471.0,108187.0,192112.0,2025-10-07 10:09:08.952539,385348,111111
012cbb82db7432e0,159420,1564.0,54823.0,214313.0,2025-10-07 10:09:15.658434,431870,111111
00a2400e2e323f24,74,1591.0,1608.0,128449.0,2025-10-07 10:09:24.759839,260102,111111
004324059613e720,18,9883.0,223001.0,256637.0,2025-10-07 10:09:08.829253,533031,111111
0106075a91b1427a,14,1471.0,85953.0,99226.0,2025-10-07 10:09:27.099977,201377,111111
00c782e7b3496b22,36,210.0,271.0,265283.0,2025-10-07 10:09:10.958960,530988,111111
00f1362e181cdf75,10,1992.0,237456.0,404085.0,2025-10-07 10:09:38.120444,812111,111111
00c78b4902b091c6,9,30273.0,42845.0,54557.0,2025-10-07 10:09:16.952898,169449,111111
0041dee6eb760811,224,5821.0,5897.0,419609.0,2025-10-07 10:09:16.647099,851049,111111
00e2c0eafcc4c51c,233727,15958.0,239707.0,473626.0,2025-10-07 10:08:56.682093,979073,111111
0095d44cf7033634,7,640.0,717.0,122126.0,2025-10-07 10:08:48.376562,245551,111111
0086568ca03f60b4,25,495.0,609.0,541360.0,2025-10-07 10:09:13.269761,1083660,111111
003b3d6067022d5e,365629,450.0,227530.0,593278.0,2025-10-07 10:08:46.665413,1187505,111111
0065f5ad508d84f1,12511,521.0,624.0,46501.0,2025-10-07 10:09:29.211782,94092,111111
009bc08b451f4caf,76,416.0,15595.0,26193.0,2025-10-07 10:08:54.897831,53652,111111
0125e9a9820ef5cd,229,516.0,534.0,154658.0,2025-10-07 10:09:00.433786,310498,111111
00cf8cc11e13d234,20860,1409.0,1449.0,103193.0,2025-10-07 10:09:40.247651,209213,111111
0003da29476bc37c,97572,3906.0,1447034.0,1544731.0,2025-10-07 10:09:44.862321,3097177,111111
0030b0ecc6f2bc1e,9,391.0,256455.0,296044.0,2025-10-07 10:08:46.895077,592835,111111
01398708a86b5916,5,1317.0,204464.0,222472.0,2025-10-07 10:08:53.596993,447579,111111
007ff6deea389f68,23,11878.0,11946.0,21412.0,2025-10-07 10:09:27.789848,66580,111111
0096c09fe5593918,24533,347.0,59464.0,84115.0,2025-10-07 10:08:48.363201,168914,111111
008a1ce08145a72e,72142,684.0,475722.0,547978.0,2025-10-07 10:09:31.984093,1097276,111111
00350825c61d3f1d,11,1020.0,1858.0,21264.0,2025-10-07 10:09:02.187036,45337,111111
012bf0e1667ef94e,63097,10694.0,33529.0,96720.0,2025-10-07 10:09:41.682409,214853,111111
0071a9ab81cffa7b,39,16288.0,16375.0,60808.0,2025-10-07 10:09:11.558739,154025,111111
013887efe9564446,11564,479.0,26477.0,38088.0,2025-10-07 10:08:54.375728,77142,111111
00bc2542e573ea82,124203,18469.0,366592.0,490990.0,2025-10-07 10:09:25.648142,1018938,111111
014427612708e735,5207,301.0,377.0,12361.0,2025-10-07 10:08:43.824806,25537,111111
003b6861442eb8f6,48439,833.0,585890.0,634490.0,2025-10-07 10:09:00.204557,1270623,111111
003286be64987718,58454,1838.0,1885.0,404291.0,2025-10-07 10:08:43.210153,812382,111111
001d7e344258ef6e,141090,563.0,718740.0,859900.0,2025-10-07 10:08:56.934629,1721166,111111
008675dcd6198231,81572,7177.0,650005.0,731630.0,2025-10-07 10:09:44.988640,1477614,111111
0104fd59bad11522,91153,1242.0,191848.0,283171.0,2025-10-07 10:08:56.848900,568708,111111
011eb8468476b0e7,29,578.0,659329.0,717027.0,2025-10-07 10:08:48.214864,1435141,111111
0096f1151cafa762,47885,539.0,87216.0,135172.0,2025-10-07 10:08:42.212161,271556,111111
00a3e186ee93761a,145,1906.0,1980.0,191703.0,2025-10-07 10:08:57.708989,387308,111111
007bc79f941f789e,5,34724.0,34810.0,180386.0,2025-10-07 10:09:42.234968,430219,111111
00e11d65af59b3e0,33270,6634.0,6656.0,94079.0,2025-10-07 10:09:23.312316,201392,111111
01182d393f897f9b,166,1063.0,1006166.0,1066273.0,2025-10-07 10:08:45.480953,2134800,111111
0040df7488653bcc,13,1284.0,1313.0,1414948.0,2025-10-07 10:09:43.891641,2832444,111111
002a42b3ccc3585b,8,486.0,27835.0,43228.0,2025-10-07 10:09:38.595735,87415,111111
012f092049d86461,169,250.0,301.0,191236.0,2025-10-07 10:09:18.215496,383122,111111
00cbb42330d1d89f,14716,218.0,14499.0,29290.0,2025-10-07 10:09:06.958885,59001,111111
0007123782addaef,4430,492.0,525.0,9107.0,2025-10-07 10:09:29.332827,19218,111111
00f502f1232642e4,37,16450.0,52213.0,100622.0,2025-10-07 10:09:03.926230,234199,111111
00b4691f2c1e689e,72854,686.0,49176.0,122112.0,2025-10-07 10:09:04.524148,245632,111111
0074f3b6406b7e49,20,5657.0,5706.0,550686.0,2025-10-07 10:09:25.637730,1112590,111111
013567d5e10aaac8,9070,654.0,701.0,35298.0,2025-10-07 10:09:21.447611,71873,111111
00f82fb69438d552,128494,1138.0,1593257.0,1721866.0,2025-10-07 10:09:03.722564,3446109,111111
004eff99792530b0,153,800.0,901.0,206587.0,2025-10-07 10:09:39.852002,414914,111111
0040be8df8cfa2b5,22,890.0,26721.0,40310.0,2025-10-07 10:08:48.576953,82429,111111
000c7afcdd2c230a,100032,520.0,519116.0,619236.0,2025-10-07 10:09:19.718312,1239672,111111
01039877a31e2dfb,9,684.0,976.0,0.0,2025-10-07 10:09:45.306267,69662,110111
009f0b10445b5f6f,85698,722.0,793.0,869404.0,2025-10-07 10:08:56.847827,1740347,111111
00b2aa209c10f7ba,10,665.0,67830.0,77900.0,2025-10-07 10:09:44.455246,157214,111111
001f823aad81e8ad,35,16063.0,16150.0,64573.0,2025-10-07 10:09:01.982355,160985,111111
004ab5ea19effa98,12,240.0,520951.0,566665.0,2025-10-07 10:09:19.232419,1133742,111111
00791837789f2dab,11299,403.0,456.0,35010.0,2025-10-07 10:08:42.816692,70874,111111
00f1b659ef76a5e7,169,1203.0,111058.0,165913.0,2025-10-07 10:09:16.040086,334427,111111
006afab805ac16b3,11,1269.0,277508.0,360190.0,2025-10-07 10:08:49.326376,723042,111111
0045208837bfdb82,100,1121.0,1223.0,1100015.0,2025-10-07 10:09:45.214181,2202408,111111
0074e552d26f8509,12961,40386.0,50329.0,63404.0,2025-10-07 10:08:59.242426,207594,111111
01220c4d33566ad1,15,2284.0,2836.0,949714.0,2025-10-07 10:09:41.414013,1904465,111111
00db57e96165e977,24,361.0,408.0,13912.0,2025-10-07 10:08:52.814459,28555,111111
0120a11969d441e2,9,1115.0,1133145.0,1154721.0,2025-10-07 10:09:09.233529,2311693,111111
011d470a09d876d3,25,536.0,7056.0,13608.0,2025-10-07 10:09:35.821389,28244,111111
012d47b796be5c19,202477,476.0,982282.0,1184996.0,2025-10-07 10:09:00.617958,2370915,111111
00d24d0c406f8c05,25,2080.0,53885.0,148783.0,2025-10-07 10:09:22.822400,301727,111111
012cc02adf214d06,32,973.0,1000.0,13671.0,2025-10-07 10:09:28.002040,29295,111111
00af265fbd8b8875,16,608.0,1041182.0,1053755.0,2025-10-07 10:08:45.668909,2108658,111111
00c29d193c65c8d1,66746,548.0,639.0,359693.0,2025-10-07 10:09:26.655463,720663,111111
01451666e13c534d,66461,15331.0,84601.0,151246.0,2025-10-07 10:09:16.791961,333441,111111
00c070c9bf7ef1d1,6174,312.0,29890.0,36191.0,2025-10-07 10:09:28.139773,72983,111111
012ec4fe512aca64,19,2414.0,2484.0,743810.0,2025-10-07 10:09:18.027889,1492446,111111
004e599bfedf9c06,216434,702.0,294584.0,511106.0,2025-10-07 10:09:40.902422,1023553,111111
00cec8c697efd9fc,131509,371.0,395.0,317010.0,2025-10-07 10:08:56.862303,634838,111111
0114c53c0c23c43c,82869,2480.0,363314.0,446272.0,2025-10-07 10:09:17.670368,897464,111111
013e0f586c4a6f2f,15,560.0,803.0,162181.0,2025-10-07 10:08:42.207537,325673,111111
00ea2743aab2c501,52,908.0,932.0,155126.0,2025-10-07 10:08:54.453768,312103,111111
00e33cb0eb090241,14,16043.0,22739.0,27882.0,2025-10-07 10:09:05.681392,87809,111111
009ec7b1e06b9480,57219,651.0,29107.0,86378.0,2025-10-07 10:09:14.980284,174097,111111
007cd6b69cbfd222,57,491.0,54472.0,86433.0,2025-10-07 10:09:30.254988,173862,111111
0063ec6face09186,19836,255.0,1153690.0,1173601.0,2025-10-07 10:08:50.358394,2347698,111111
00bad0d7de349d89,12,11696.0,11811.0,506916.0,2025-10-07 10:09:41.168201,1037197,111111
00cd862ed77954c2,7116,428.0,4779.0,11961.0,2025-10-07 10:08:58.993967,24908,111111
0066d3e5c85f2897,58567,204.0,345977.0,404592.0,2025-10-07 10:09:38.448244,809639,111111
00f5450f6ab077be,187,1687.0,1768.0,641940.0,2025-10-07 10:09:22.839234,1287423,111111
003c5988b49460a2,160885,13571.0,14050.0,0.0,2025-10-07 10:09:45.854822,188506,110111
00b326e5e5cbba1a,10,19837.0,19906.0,87228.0,2025-10-07 10:08:43.035600,214061,111111
00ba23561093cd59,32,442.0,597.0,129702.0,2025-10-07 10:09:11.611085,260380,111111
009f2a010ac5a802,69604,312.0,310017.0,379675.0,2025-10-07 10:08:43.265990,760023,111111
00744c4c47d71f5b,20,21320.0,37608.0,45867.0,2025-10-07 10:09:02.994043,134242,111111
000e7cc7ccba678d,166,629.0,89171.0,127390.0,2025-10-07 10:08:42.207347,256166,111111
000c5fd46202dc82,100295,398.0,443.0,289219.0,2025-10-07 10:09:29.862563,579247,111111
00236bc5b1ddac56,160,358.0,192523.0,339277.0,2025-10-07 10:08:47.221142,679321,111111
00d11f72cfd4705f,28,11927.0,112228.0,247825.0,2025-10-07 10:09:31.490874,519465,111111
0054b492f5919995,12847,1407.0,1544.0,24792.0,2025-10-07 10:08:57.873162,52465,111111
01044baa4b73675c,69,802.0,821.0,57312.0,2025-10-07 10:09:40.530165,116234,111111
0125c5d168b34feb,90470,628.0,1648270.0,1738841.0,2025-10-07 10:09:31.080809,3478911,111111
0079db0d393367a0,31926,2487.0,2557.0,602873.0,2025-10-07 10:09:19.016465,1210834,111111
0019522b4d0be30e,9125,580.0,1119103.0,1128297.0,2025-10-07 10:09:32.651621,2257901,111111
011237d478c07502,183869.0,74613,724.0,109143.0,2025-10-07 10:10:06.612562,369105,111111
0022b75e8c02f0bf,81293.0,24291,16420.0,56852.0,2025-10-07 10:10:00.666671,195397,111111
0127e4060ddb9301,151512.0,46417,397.0,105035.0,2025-10-07 10:09:56.090902,304006,111111
0119169030836639,102517.0,25,466.0,865.0,2025-10-07 10:10:40.554068,206131,111111
0035bf4c53f8247e,188054.0,160,1093.0,101150.0,2025-10-07 10:09:41.866144,378453,111111
00da4f2a4c4ab768,245544.0,6,1027.0,1041.0,2025-10-07 10:10:06.542250,493062,111111
007e477a0fa075da,42843.0,22093,572.0,20696.0,2025-10-07 10:10:32.136969,86982,111111
0060222b2c442d69,433188.0,8422,270.0,424718.0,2025-10-07 10:10:40.885752,867169,111111
00a4f35268660dd4,520929.0,27,7191.0,462596.0,2025-10-07 10:10:41.725587,1056204,111111
00313bb74dbb6a2e,49909.0,32192,1193.0,1225.0,2025-10-07 10:10:40.117412,102237,111111
0059e4a6a9feb2dd,1810037.0,10095,2333.0,1799796.0,2025-10-07 10:10:13.709895,3624695,111111
010be89d65ff083a,209513.0,19,719.0,108443.0,2025-10-07 10:10:13.367345,420565,111111
00fb236191282b91,2198733.0,15666,962.0,1005.0,2025-10-07 10:10:33.908329,4399353,111111
011a2ffa191cf450,64704.0,13,18812.0,28067.0,2025-10-07 10:10:10.137552,167036,111111
0122a9cad30fac6c,130462.0,44224,23929.0,86109.0,2025-10-07 10:09:56.237754,308827,111111
00b948c7f073f498,162730.0,68,503.0,153390.0,2025-10-07 10:10:23.112793,326511,111111
007fa765694a0494,43927.0,7041,18925.0,36672.0,2025-10-07 10:10:17.894901,125616,111111
0131b538fc967c98,118605.0,30922,24025.0,87575.0,2025-10-07 10:10:10.716982,285221,111111
00cc5aa6a8920de3,1505208.0,53863,3772.0,1451244.0,2025-10-07 10:09:49.065520,3017886,111111
000e9878d44941c4,74104.0,15412,31306.0,58612.0,2025-10-07 10:10:19.271617,210882,111111
00f35fdc5f0a61ea,286635.0,14,512.0,589.0,2025-10-07 10:10:27.651653,574308,111111
0064465daeae0f64,411716.0,13,727.0,388375.0,2025-10-07 10:10:02.486148,824863,111111
009e12f267d52e8e,58191.0,69,406.0,478.0,2025-10-07 10:10:12.960713,117208,111111
002db402f8bbfab4,63987.0,18,1034.0,1049.0,2025-10-07 10:10:21.461529,130025,111111
00ab115dbd02fabb,20868.0,10214,613.0,10595.0,2025-10-07 10:09:59.823647,42960,111111
013bb3bf1cd6a33f,710026.0,191339,405.0,518574.0,2025-10-07 10:09:40.912964,1420792,111111
0138abb9c3d86c62,859788.0,27,501.0,812947.0,2025-10-07 10:09:57.547960,1720485,111111
008e2a792ecd1244,16236.0,7138,333.0,379.0,2025-10-07 10:10:07.410999,33183,111111
0144a499ab26ffab,309700.0,131,1472.0,1588.0,2025-10-07 10:10:32.905294,622466,111111
00a0725b3f5d310c,838770.0,378224,21596.0,459289.0,2025-10-07 10:09:50.413478,1719544,111111
00c96be96e25aeda,147054.0,14,539.0,86086.0,2025-10-07 10:10:02.230657,295190,111111
002f41606a5d605c,411518.0,9750,641.0,731.0,2025-10-07 10:10:17.838302,824395,111111
00ed544d2d34c0f9,1001832.0,33012,409.0,542.0,2025-10-07 10:10:19.749881,2004630,111111
003f9a6982b89768,784060.0,27,3350.0,3478.0,2025-10-07 10:10:20.340305,1574843,111111
00cef463387df06d,73759.0,4488,138.0,69212.0,2025-10-07 10:10:36.090108,147834,111111
00ed14b59dba187a,661630.0,166,829.0,901.0,2025-10-07 10:09:48.892592,1324585,111111
004f45b4fc7e3b1b,1354543.0,8506,13124.0,1345861.0,2025-10-07 10:09:45.593919,2735192,111111
005b4371d2b0bc03,688254.0,59063,179.0,629126.0,2025-10-07 10:10:40.591723,1377203,111111
00d05825cd3b44b4,261359.0,116256,1219.0,145064.0,2025-10-07 10:10:33.577419,525454,111111
00db7ec2c8cc0e60,593462.0,8,636.0,568428.0,2025-10-07 10:09:53.489266,1188129,111111
00f99936583fb33c,58214.0,26,34296.0,51213.0,2025-10-07 10:09:59.508035,185005,111111
004e4ff822c30e97,326428.0,277730,21061.0,48573.0,2025-10-07 10:10:39.831853,694929,111111
0031d2ad427060ce,422545.0,201,584.0,255622.0,2025-10-07 10:10:20.369329,846397,111111
00fe56b80ead7341,799190.0,319340,15560.0,15606.0,2025-10-07 10:09:50.472153,1629374,111111
007fa370bd261328,842369.0,197,495.0,524.0,2025-10-07 10:10:29.952818,1685860,111111
000a79ccaf5b4e83,243205.0,22292,3121.0,4057.0,2025-10-07 10:10:09.963577,493494,111111
00020f92d029c909,247999.0,160,2743.0,148060.0,2025-10-07 10:10:25.378229,501369,111111
00eddf9d2a70614f,402713.0,53249,470.0,349372.0,2025-10-07 10:10:34.777116,806403,111111
00731c3fb159ba6d,61458.0,12386,856.0,978.0,2025-10-07 10:10:42.287058,124619,111111
012b7edcca38ce21,216420.0,16,1997.0,2154.0,2025-10-07 10:10:35.660319,436933,111111
00ae922101290be1,51177.0,18,17128.0,42188.0,2025-10-07 10:10:21.539231,136562,111111
00c92452cfa857e2,753299.0,6277,22347.0,746851.0,2025-10-07 10:10:34.258374,1552013,111111
00e52802bb18bbba,2049564.0,162,2598.0,1999169.0,2025-10-07 10:10:14.141676,4104486,111111
00b8a650852261fd,25903.0,20,296.0,19273.0,2025-10-07 10:10:23.821835,52429,111111
01339fdd601e84d5,73222.0,32,12134.0,53773.0,2025-10-07 10:10:08.154107,171378,111111
002522820284f470,20996.0,7935,964.0,12924.0,2025-10-07 10:10:27.757815,43877,111111
006c925b36ea194a,1948440.0,7,13166.0,13275.0,2025-10-07 10:09:55.674566,3923221,111111
00e75d0c3f238e3b,2368190.0,371524,609.0,1996553.0,2025-10-07 10:09:51.394944,4737585,111111
010eb50991572cff,9763.0,5195,402.0,4532.0,2025-10-07 10:09:57.850766,20362,111111
0029a9d1e33b766f,142954.0,43411,606.0,816.0,2025-10-07 10:10:15.340501,286704,111111
012602c5a7ab1677,533340.0,242,3641.0,465889.0,2025-10-07 10:10:19.393690,1074243,111111
0084bc1ddbdc4249,212828.0,20,597.0,132641.0,2025-10-07 10:10:15.352735,426915,111111
0069d9eeb0685960,304276.0,85,489.0,531.0,2025-10-07 10:10:02.839415,609573,111111
00bcac988d387944,1789887.0,101990,440.0,1687734.0,2025-10-07 10:10:06.180617,3580733,111111
0019e2ff5e240b70,38660.0,5341,12713.0,33214.0,2025-10-07 10:09:49.222588,102771,111111
009bb3407dbab34f,81025.0,33666,1112.0,47292.0,2025-10-07 10:10:00.813293,164352,111111
004f918c1116a9ad,157993.0,5,24971.0,107922.0,2025-10-07 10:10:44.562674,364285,111111
00ce1d3015739c16,151765.0,20371,944.0,131321.0,2025-10-07 10:10:19.011202,305496,111111
00968ed544eeddd3,58270.0,20945,15570.0,15660.0,2025-10-07 10:10:23.586506,147714,111111
004627271bfac046,121134.0,21,974.0,100425.0,2025-10-07 10:09:49.238951,245091,111111
00b374f2c691919e,365826.0,120173,5545.0,245539.0,2025-10-07 10:10:29.593015,742715,111111
00e1a1b66f473d60,835963.0,13148,523.0,578.0,2025-10-07 10:10:15.978677,1672931,111111
00e874d4b7edc09b,471303.0,123593,3656.0,347607.0,2025-10-07 10:10:05.620231,949928,111111
00d68f3ef792837c,36959.0,143,444.0,465.0,2025-10-07 10:10:23.871542,74934,111111
01119e5b27eafd70,473086.0,20,1934.0,459303.0,2025-10-07 10:10:43.069712,949957,111111
0029e4189ebd66cd,84812.0,22717,447.0,465.0,2025-10-07 10:10:46.198930,170480,111111
0118fa6b09f7b16d,27632.0,6739,2042.0,2122.0,2025-10-07 10:09:59.769175,59400,111111
00d666061371819c,52657.0,20,1967.0,23506.0,2025-10-07 10:10:15.150152,109241,111111
